Car ID,Brand,Model,Year,Color,Mileage,Price,Location
1870,Hyundai,Genesis,2017,Black,45000,26000,San Francisco
1871,Toyota,Avalon,2020,Silver,30000,29000,Dallas
1872,Honda,Civic,2015,Gray,35000,27000,Atlanta
1873,Ford,Fusion,2020,White,55000,12000,Phoenix
1874,Chevrolet,Impala,2015,Blue,50000,15000,Houston
1875,Hyundai,Sonata,2017,Red,40000,17000,Seattle
1876,Toyota,Corolla,2017,Silver,60000,14000,Los Angeles
1877,Honda,CR-V,2020,White,55000,12000,New York
1878,Ford,Escape,2015,Blue,50000,15000,Chicago
1879,Chevrolet,Equinox,2017,Black,40000,17000,Miami
1880,Hyundai,Tucson,2020,Red,35000,14000,San Francisco
1881,Toyota,Rav29,2017,Gray,70000,12000,Dallas
1882,Honda,Pilot,2017,White,55000,15000,Atlanta
1883,Ford,Explorer,2017,Blue,50000,17000,Phoenix
1884,Chevrolet,Traverse,2020,Black,40000,14000,Houston
1885,Hyundai,Santa Fe,2018,Red,45000,16000,Seattle
1886,Toyota,4Runner,2015,Silver,35000,18000,Los Angeles
1887,Honda,Odyssey,2019,White,60000,19000,New York
1888,Ford,Edge,2017,Blue,50000,18000,Chicago
1889,Chevrolet,Tahoe,2019,Black,40000,22000,Miami
1890,Hyundai,Palisade,2018,Silver,35000,25000,San Francisco
1891,Toyota,Sienna,2018,Red,70000,18000,Dallas
1892,Honda,Fit,2016,Gray,55000,19000,Atlanta
1893,Ford,Fusion,2020,White,50000,17000,Phoenix
1894,Chevrolet,Malibu,2018,Blue,45000,16000,Houston
1895,Hyundai,Venue,2019,Silver,40000,18000,Seattle
1896,Toyota,Yaris,2016,Black,35000,20000,Los Angeles
1897,Toyota,Camry,2020,White,55000,19000,Los Angeles
1898,Honda,Civic,2018,Blue,50000,23000,New York
1899,Toyota,Camry,2018,White,40000,21000,Los Angeles
1900,Honda,Civic,2017,Blue,35000,24000,New York
1901,Ford,Focus,2019,Silver,70000,20000,Chicago
1902,Chevrolet,Cruze,2016,Red,55000,22000,Miami
1903,Hyundai,Elantra,2015,Black,50000,24000,San Francisco
1904,Toyota,Corolla,2020,Gray,45000,23000,Dallas
1905,Honda,Accord,2018,White,40000,27000,Atlanta
1906,Ford,Mustang,2016,Yellow,35000,25000,Phoenix
1907,Chevrolet,Impala,2015,Black,70000,28000,Houston
1908,Hyundai,Sonata,2020,Blue,55000,22000,Seattle
1909,Toyota,Rav30,2016,Gray,50000,21000,Los Angeles
1910,Honda,CR-V,2016,Red,45000,26000,New York
1911,Ford,Escape,2015,White,30000,29000,Chicago
1912,Chevrolet,Equinox,2016,Black,35000,27000,Miami
1913,Hyundai,Kona,2019,Blue,55000,12000,San Francisco
1914,Toyota,Highlander,2016,Silver,50000,15000,Dallas
1915,Honda,Pilot,2015,Gray,40000,17000,Atlanta
1916,Ford,Explorer,2018,White,60000,14000,Phoenix
1917,Chevrolet,Traverse,2015,Black,55000,12000,Houston
1918,Hyundai,Santa Fe,2016,Red,45000,18000,Seattle
1919,Toyota,4Runner,2016,Silver,35000,16000,Los Angeles
1920,Honda,Odyssey,2015,White,55000,14000,New York
1921,Ford,Edge,2019,Blue,60000,12000,Chicago
1922,Chevrolet,Tahoe,2015,Black,40000,15000,Miami
1923,Hyundai,Palisade,2016,Silver,25000,19000,San Francisco
1924,Toyota,Sienna,2018,Red,30000,18000,Dallas
1925,Honda,Fit,2020,Gray,65000,22000,Atlanta
1926,Ford,Fusion,2018,White,55000,16000,Phoenix
1927,Chevrolet,Malibu,2015,Blue,50000,14000,Houston
1928,Hyundai,Venue,2016,Silver,55000,19000,Seattle
1929,Toyota,Yaris,2019,Black,30000,23000,Los Angeles
1930,Honda,HR-V,2015,White,40000,21000,New York
1931,Ford,EcoSport,2015,Red,45000,18000,Chicago
1932,Chevrolet,Spark,2015,Blue,35000,20000,Miami
1933,Hyundai,Accent,2019,Silver,60000,25000,San Francisco
1934,Toyota,Prius,2018,Gray,55000,24000,Dallas
1935,Honda,Civic,2020,White,50000,23000,Atlanta
1936,Ford,Fiesta,2018,Blue,35000,28000,Phoenix
1937,Chevrolet,Cruze,2018,Black,40000,25000,Houston
1938,Hyundai,Elantra,2018,Red,70000,27000,Seattle
1939,Toyota,Camry,2018,Silver,55000,22000,Los Angeles
1940,Honda,Accord,2015,White,50000,21000,New York
1941,Ford,Mustang,2017,Blue,45000,26000,Chicago
1942,Chevrolet,Camaro,2018,Red,30000,29000,Miami
1943,Hyundai,Genesis,2020,Black,35000,27000,San Francisco
1944,Toyota,Avalon,2016,Silver,55000,12000,Dallas
1945,Honda,Civic,2017,Gray,50000,15000,Atlanta
1946,Ford,Fusion,2015,White,40000,17000,Phoenix
1947,Chevrolet,Impala,2019,Blue,60000,14000,Houston
1948,Hyundai,Sonata,2015,Red,55000,12000,Seattle
1949,Toyota,Corolla,2016,Silver,50000,15000,Los Angeles
1950,Honda,CR-V,2019,White,40000,17000,New York
1951,Ford,Escape,2019,Blue,35000,14000,Chicago
1952,Chevrolet,Equinox,2016,Black,70000,12000,Miami
1953,Hyundai,Tucson,2020,Red,55000,15000,San Francisco
1954,Toyota,Rav30,2018,Gray,50000,17000,Dallas
1955,Honda,Pilot,2018,White,40000,14000,Atlanta
1956,Ford,Explorer,2019,Blue,45000,16000,Phoenix
1957,Chevrolet,Traverse,2017,Black,35000,18000,Houston
1958,Hyundai,Santa Fe,2019,Red,60000,19000,Seattle
1959,Toyota,4Runner,2018,Silver,50000,18000,Los Angeles
1960,Honda,Odyssey,2018,White,40000,22000,New York
1961,Ford,Edge,2018,Blue,35000,25000,Chicago
1962,Chevrolet,Tahoe,2020,Black,70000,18000,Miami
1963,Hyundai,Palisade,2020,Silver,55000,19000,San Francisco
1964,Toyota,Sienna,2016,Red,50000,17000,Dallas
1965,Honda,Fit,2019,Gray,45000,16000,Atlanta
1966,Ford,Fusion,2018,White,40000,18000,Phoenix
1967,Chevrolet,Malibu,2018,Blue,35000,20000,Houston
1968,Hyundai,Venue,2016,Silver,55000,19000,Seattle
1969,Toyota,Yaris,2017,Black,50000,23000,Los Angeles
1970,Toyota,Camry,2017,White,40000,21000,Los Angeles
1971,Honda,Civic,2020,Blue,35000,24000,New York
1972,Toyota,Camry,2015,White,70000,20000,Los Angeles
1973,Honda,Civic,2019,Blue,55000,22000,New York
1974,Ford,Focus,2016,Silver,50000,24000,Chicago
1975,Chevrolet,Cruze,2020,Red,45000,23000,Miami
1976,Hyundai,Elantra,2017,Black,40000,27000,San Francisco
1977,Toyota,Corolla,2018,Gray,35000,25000,Dallas
1978,Honda,Accord,2018,White,70000,28000,Atlanta
1979,Ford,Mustang,2019,Yellow,55000,22000,Phoenix
1980,Chevrolet,Impala,2019,Black,50000,21000,Houston
1981,Hyundai,Sonata,2016,Blue,45000,26000,Seattle
1982,Toyota,Rav31,2018,Gray,30000,29000,Los Angeles
1983,Honda,CR-V,2016,Red,35000,27000,New York
1984,Ford,Escape,2019,White,55000,12000,Chicago
1985,Chevrolet,Equinox,2020,Black,50000,15000,Miami
1986,Hyundai,Kona,2019,Blue,40000,17000,San Francisco
1987,Toyota,Highlander,2017,Silver,60000,14000,Dallas
1988,Honda,Pilot,2020,Gray,55000,12000,Atlanta
1989,Ford,Explorer,2016,White,45000,18000,Phoenix
1990,Chevrolet,Traverse,2018,Black,35000,16000,Houston
1991,Hyundai,Santa Fe,2016,Red,55000,14000,Seattle
1992,Toyota,4Runner,2015,Silver,60000,12000,Los Angeles
1993,Honda,Odyssey,2018,White,40000,15000,New York
1994,Ford,Edge,2020,Blue,25000,19000,Chicago
1995,Chevrolet,Tahoe,2020,Black,30000,18000,Miami
1996,Hyundai,Palisade,2019,Silver,65000,22000,San Francisco
1997,Toyota,Sienna,2018,Red,55000,16000,Dallas
1998,Honda,Fit,2018,Gray,50000,14000,Atlanta
1999,Ford,Fusion,2017,White,55000,19000,Phoenix
2000,Chevrolet,Malibu,2016,Blue,30000,23000,Houston
